id,Project Name,Number of dependencies with vulnerabilities (Before),Number of dependencies with vulnerabilities (After),Number of vulnerabilities (Before),Number of vulnerabilities (After),Low vulnerabilities (Before),Low vulnerabilities (After),Medium vulnerabilities (Before),Medium vulnerabilities (After),High vulnerabilities (Before),High vulnerabilities (After),Critical vulnerabilities (Before),Critical vulnerabilities (After),Build Tool,Tests,Project Type,Execution Time (s),Artifacts,Improved,javaVersion,countMajor,countMinor,countPatch,countPrerelease,countBuildmetadata,Repo URL
782,souris-dev_samosac-jvm,2,0,2,0,0,0,0,0,1,0,1,0,maven,False,open source,195,bd30b0e2989bcabdcdd16cedeee48546b96efa9f,improvement,11.0,0,2,4,0,0,https://github.com/souris-dev/samosac-jvm
788,zhao-rgb_daily-practice,20,6,370,151,25,15,134,69,168,58,43,9,maven,False,open source,1236,d7a35b035c72996b88465cd96db418357b4a1e6d,improvement,11.0,4,3,7,0,0,https://github.com/zhao-rgb/daily-practice
793,OmarAlHaj24_OnDriver,4,4,118,79,12,13,44,32,53,32,9,2,maven,False,open source,813,6d22afe7ad243ebf53449b694f7db5f6dd34cc69,improvement,11.0,0,1,3,0,0,https://github.com/OmarAlHaj24/OnDriver
799,strategyengine_fsedistributionservice,18,15,401,360,38,34,176,155,150,136,37,35,maven,False,open source,2490,6c505d4e6815a1893ff16c39247766cdd0ad2fb4,improvement,11.0,1,1,0,0,0,https://github.com/strategyengine/fsedistributionservice
802,spdx_spdx-to-osv,1,1,14,9,2,2,7,5,5,2,0,0,maven,False,open source,314,98c4b890712bef3a28c3fa77b4983d6f6a369151,improvement,11.0,0,0,1,0,0,https://github.com/spdx/spdx-to-osv
812,dream11_vertx-rest,15,13,96,82,14,13,60,52,22,17,0,0,maven,False,open source,1095,7bcd1cf1198476113ae7623bb502207f7fa71389,improvement,11.0,0,1,2,0,0,https://github.com/dream11/vertx-rest
814,microsoft_credential-secure-storage-for-java,0,0,0,0,0,0,0,0,0,0,0,0,maven,False,open source,117,2390f511abcde07d68a927b4b70d663c43fde3fd,no improvement,11.0,0,0,0,0,0,https://github.com/microsoft/credential-secure-storage-for-java
815,LuanPSantos_Clean-Architecture,2,1,102,1,10,0,43,0,42,1,7,0,maven,False,open source,106,9cae0e9ca3ad2a10c923c14c3aa1f987753c6a85,improvement,11.0,2,0,0,0,0,https://github.com/LuanPSantos/Clean-Architecture
819,spring2go_graphql_event_app,7,4,225,85,20,9,90,32,99,38,16,6,maven,False,open source,550,2f1df5dc100d15468766dd2ca02b0c0d0163243e,improvement,11.0,3,0,2,0,0,https://github.com/spring2go/graphql_event_app
820,piinalpin_springboot-jpa-specification,4,1,119,1,13,0,43,0,53,1,10,0,maven,False,open source,125,9aad8b89f8c3d1d3b1cc44a3582e26c858194870,improvement,11.0,4,0,0,0,0,https://github.com/piinalpin/springboot-jpa-specification
829,hannotify_eleven-crazy-java-things,1,0,1,0,0,0,0,0,1,0,0,0,maven,False,open source,71,df317204fbfc57b0e7198ce9d10eda7249247954,improvement,11.0,0,1,0,0,0,https://github.com/hannotify/eleven-crazy-java-things
833,kiberohrannik_webflux-log,4,3,143,70,18,11,61,26,58,32,6,1,maven,False,open source,535,257e23d1ef441874920d787904470271e99a4a6d,improvement,11.0,4,0,0,0,0,https://github.com/kiberohrannik/webflux-log
835,lydtechconsulting_kafka-streams,17,8,367,26,27,1,176,11,148,14,16,0,maven,False,open source,559,c88914bc868b40251d95e5869c14fe78a06ed6b8,improvement,11.0,11,4,0,0,0,https://github.com/lydtechconsulting/kafka-streams
854,aws-samples_amazon-appflow-custom-jdbc-connector,4,1,34,11,2,1,14,4,17,6,1,0,maven,False,open source,184,214944bbfc437f43676b97c5e71824d3c42a8e7c,improvement,11.0,0,1,0,0,0,https://github.com/aws-samples/amazon-appflow-custom-jdbc-connector
855,joseluisgs_SpringBoot-Productos-REST-DAM-2021-2022,9,6,237,117,19,12,81,45,112,43,25,17,maven,False,open source,994,e24812f89a327769055d8f73207d0578aa6a5acd,improvement,11.0,3,0,1,0,0,https://github.com/joseluisgs/SpringBoot-Productos-REST-DAM-2021-2022
856,CuteLuoBo_live-danmu-archive,7,1,42,15,2,2,13,6,25,7,2,0,maven,False,open source,169,3189480b9590a50360e751fa58d5fb55b036b767,improvement,11.0,0,3,3,0,0,https://github.com/CuteLuoBo/live-danmu-archive
862,Azure-Samples_java-docs-spring-hello-world,2,1,84,1,10,0,33,0,38,1,3,0,maven,False,open source,104,09629beece4cfb71f189c649951d927f717ac58e,improvement,11.0,2,0,0,0,0,https://github.com/Azure-Samples/java-docs-spring-hello-world
865,paneladev_agenda-service,12,10,288,135,26,22,120,55,116,50,26,8,maven,False,open source,848,faf956d56017b123162b3ac7ab9e79616ade6785,improvement,11.0,7,1,0,0,0,https://github.com/paneladev/agenda-service
869,hamitmizrak_InnovaMVC,7,2,188,2,20,0,70,0,86,2,12,0,maven,False,open source,133,daa03a08856db031331ea0fecb9bc5a72b1ad213,improvement,11.0,5,0,2,0,0,https://github.com/hamitmizrak/InnovaMVC
870,bertoxious_SpringBootJWT,6,6,231,231,16,16,68,68,111,111,36,36,maven,False,open source,718,7d54eab59d3c4bc4b7c0d0209b95f055d9c67e84,no improvement,11.0,0,0,0,0,0,https://github.com/bertoxious/SpringBootJWT
875,Xpectuer_miniJuliaSonar,4,0,7,0,1,0,3,0,3,0,0,0,maven,False,open source,109,26d3336c5510f6287bc7b2ee940e6a4330dc7419,improvement,11.0,1,2,0,0,0,https://github.com/Xpectuer/miniJuliaSonar
878,moacirrf_nb-java-decompiler,0,0,0,0,0,0,0,0,0,0,0,0,maven,False,open source,547,b11fea574b8e8abadb5044101554698360bf5ded,no improvement,11.0,0,0,0,0,0,https://github.com/moacirrf/nb-java-decompiler
882,kegisa_TinkoffStockService,5,4,156,132,11,11,66,56,68,57,11,8,maven,False,open source,596,e1ae2a9c1eb84f797627c1c3e95b3831348c5b1e,improvement,11.0,0,2,1,0,0,https://github.com/kegisa/TinkoffStockService
889,hamitmizrak_SpringMvcSpringDataSpringRest,11,4,297,66,27,4,114,27,130,27,26,8,maven,False,open source,424,d121a7ffb300f8875c9a2225e5134f51a708d298,improvement,11.0,8,1,1,0,0,https://github.com/hamitmizrak/SpringMvcSpringDataSpringRest
892,akhunovaa_customer-service,8,8,140,140,11,11,63,63,66,66,0,0,maven,False,open source,2892,dfc16df640b7bb2cf7aa59901e536524096ee51c,no improvement,11.0,0,0,0,0,0,https://github.com/akhunovaa/customer-service
899,gofabian_junit-fixture-extension,0,0,0,0,0,0,0,0,0,0,0,0,maven,False,open source,65,d138cef0a838cb36be225ce47b694dd0ae61274e,no improvement,11.0,0,0,0,0,0,https://github.com/gofabian/junit-fixture-extension
905,guilherj_tqi_evolution_backend_2021,4,3,123,91,13,9,47,35,53,40,10,7,maven,False,open source,492,e96af7f692f41951fb6dc9e15e5a1ee7d3f6cbfc,improvement,11.0,2,0,0,0,0,https://github.com/guilherj/tqi_evolution_backend_2021
911,puzpuzpuz_java-concurrency-samples,0,0,0,0,0,0,0,0,0,0,0,0,maven,False,open source,63,5bdfc514a859867e90ab36217f952a32835f94ea,no improvement,11.0,0,0,0,0,0,https://github.com/puzpuzpuz/java-concurrency-samples
914,kousen_questjpa,7,1,158,1,22,0,69,0,64,1,3,0,maven,False,open source,127,924349984a8ce6513728625ec6f9a4ace79520ba,improvement,11.0,6,1,0,0,0,https://github.com/kousen/questjpa
918,gavinklfong_spring-investment-platform,6,5,244,106,24,16,107,48,102,40,11,2,maven,False,open source,714,65e10735e48b67539e3afc1100c035497b955628,improvement,11.0,3,2,0,0,0,https://github.com/gavinklfong/spring-investment-platform
919,folksdev_movie-api,12,10,306,285,25,25,131,122,127,118,23,20,maven,False,open source,1712,55e3bdde35c24cafa6b4909c7533a3a88bc56847,improvement,11.0,0,3,0,0,0,https://github.com/folksdev/movie-api
923,Katibat_java-filmorate,6,3,132,106,16,13,54,43,58,47,4,3,maven,False,open source,786,9945c2a0d8d3e01583ec1e7d65a21768b476b546,improvement,11.0,1,1,1,0,0,https://github.com/Katibat/java-filmorate
926,SelimHorri_elastic-boot,4,1,181,1,15,0,90,0,67,1,9,0,maven,False,open source,122,f9c7b8f6ff6e147cbf8b3e16db7ecf99697ddb5e,improvement,11.0,4,0,0,0,0,https://github.com/SelimHorri/elastic-boot
930,feltex_feltex-excel-util,4,0,16,0,4,0,8,0,4,0,0,0,maven,False,open source,84,d76ab8eb373c86bae99eb51cda7050bbf7edb609,improvement,11.0,0,3,0,0,0,https://github.com/feltex/feltex-excel-util
936,IBM_ibm-ix-aem-sonarqube-plugin,4,1,4,1,0,0,3,1,1,0,0,0,maven,False,open source,220,8e34d93ae5ac9e67d4bfc028a55c5d31b6ae8cda,improvement,11.0,1,2,0,0,0,https://github.com/IBM/ibm-ix-aem-sonarqube-plugin
946,rocketseat-creators-program_spring-rest-pdf-endpoint-2021-10-12,7,7,185,150,17,13,85,67,70,59,13,11,maven,False,open source,930,06ee3c732b2d839a59bdd63a6a8473b6acd537e0,improvement,11.0,1,0,1,0,0,https://github.com/rocketseat-creators-program/spring-rest-pdf-endpoint-2021-10-12
953,SysObligatoriskOpgave22_BackendWebApp,7,6,173,155,15,15,65,62,80,68,13,10,maven,False,open source,797,cad8c28b043a203636c975b58557680a031f9aa6,improvement,11.0,0,2,1,0,0,https://github.com/SysObligatoriskOpgave22/BackendWebApp
958,hamitmizrak_Patika_SpringBoot_Docker,11,3,282,26,27,1,110,12,125,12,20,1,maven,False,open source,272,8799f46b6d23513cea43031a9573258175e7c133,improvement,11.0,9,1,1,0,0,https://github.com/hamitmizrak/Patika_SpringBoot_Docker
959,hamitmizrak_AllSpringBlogProject,14,9,414,294,29,22,141,95,188,132,56,45,maven,False,open source,1389,c3ea07418b3a3b5422deee610ce769137d0f25c2,improvement,11.0,6,1,1,0,0,https://github.com/hamitmizrak/AllSpringBlogProject
970,gabrieldim_CSV-Export-Spring-Boot,3,1,131,1,13,0,57,0,52,1,9,0,maven,False,open source,257,ad29168dcb92be54366638ab4f6642719df22182,improvement,11.0,3,0,0,0,0,https://github.com/gabrieldim/CSV-Export-Spring-Boot
971,iamprafful_rest-api-authentication-tutorial,8,5,223,133,18,12,75,50,107,56,23,15,maven,False,open source,638,353bfdff8ab467b8f1dc8f1eef3042f30a4c68b2,improvement,11.0,3,2,0,0,0,https://github.com/iamprafful/rest-api-authentication-tutorial
974,ProgrammerZamanNow_belajar-spring-dasar,2,1,61,1,7,0,30,0,22,1,2,0,maven,False,open source,106,a278b9e311682c77e604eafc3a1d33ebd7901511,improvement,11.0,2,0,0,0,0,https://github.com/ProgrammerZamanNow/belajar-spring-dasar
977,ErgunAhmet_DataJpaYt,5,2,143,13,14,1,61,7,57,4,11,1,maven,False,open source,281,e6730e947915d3708539a884fd101ee2b9d8cf95,improvement,11.0,4,0,0,0,0,https://github.com/ErgunAhmet/DataJpaYt
979,sayan-d99_Spring-Security-JWT-Authentication,7,5,202,9,17,4,79,0,83,3,23,2,maven,False,open source,213,a8cb0ca331e70642f37baef433de46bc54790f28,improvement,11.0,6,0,0,0,0,https://github.com/sayan-d99/Spring-Security-JWT-Authentication
981,marcobehlerjetbrains_maven-tutorial,0,0,0,0,0,0,0,0,0,0,0,0,maven,False,open source,68,78fb0447daf93543e972d1b8bdefda8f0baac419,no improvement,11.0,0,0,0,0,0,https://github.com/marcobehlerjetbrains/maven-tutorial
983,zevolution_netflix-hexagonal-architecture,17,10,497,264,37,25,205,115,213,110,42,14,maven,False,open source,1116,c518ea6fe12fdcbd4495a5ad6468e4dde5ce154e,improvement,11.0,7,2,1,0,0,https://github.com/zevolution/netflix-hexagonal-architecture
984,RameshMF_springboot-dto-tutorial,4,4,134,51,13,14,57,16,54,18,10,3,maven,False,open source,356,191abb1a4b18272ffe3f6fa97f4a988ba95ee6ca,improvement,11.0,3,0,0,0,0,https://github.com/RameshMF/springboot-dto-tutorial
989,rahul26021999_QrCode-JavaSpringBoot,4,4,145,16,14,5,63,4,58,7,10,0,maven,False,open source,263,4aa5b78aa1cebd0153613d0fb9035ad6110ffd17,improvement,11.0,4,0,0,0,0,https://github.com/rahul26021999/QrCode-JavaSpringBoot
990,dr-mod_tidy-flappy-bird,1,1,12,1,0,0,3,0,6,1,3,0,maven,False,open source,118,e3f99c6ddf6bd124c8859b719a5e797602cf59fe,improvement,11.0,0,1,0,0,0,https://github.com/dr-mod/tidy-flappy-bird
996,kanajin_Aqua-docker,11,5,213,139,22,16,87,55,85,56,19,12,maven,False,open source,1087,70305f2759e818288b27090ccfd935e59e114a4a,improvement,11.0,2,2,2,0,0,https://github.com/kanajin/Aqua-docker
999,dkambale_multi-tenant-microservice,5,1,165,1,17,0,68,0,69,1,11,0,maven,False,open source,170,82deaad38b3ec11c600173c604d7caf3adbb13cf,improvement,11.0,4,0,1,0,0,https://github.com/dkambale/multi-tenant-microservice
1000,artmcoder_Buysell,5,1,178,1,17,0,76,0,71,1,14,0,maven,False,open source,157,8dfa460ac58e98fcfc4e016aa64f0c5ee475ff51,improvement,11.0,5,0,0,0,0,https://github.com/artmcoder/Buysell
1002,educostadev_spring-websocket-message-broker,8,5,267,239,22,20,120,100,102,96,23,23,maven,False,open source,1127,1b285b693edb4f1e9fd3df406d00b78e20f9ddab,improvement,11.0,0,2,0,0,0,https://github.com/educostadev/spring-websocket-message-broker
1003,daglii_graylog-spring,3,2,107,3,12,1,44,1,44,1,7,0,maven,False,open source,123,6e2edf2f2045fe1b0eaeeaa365c949abebeea95d,improvement,11.0,3,0,0,0,0,https://github.com/daglii/graylog-spring
1005,liquidpie_lenses-java,0,0,0,0,0,0,0,0,0,0,0,0,maven,False,open source,67,bb05672c164ffe02d4eb03091a99dfcc3fd61e81,no improvement,11.0,0,0,0,0,0,https://github.com/liquidpie/lenses-java
1012,Kamilahsantos_Consumindo-api-rick-morty-com-webclient,2,2,90,59,8,4,41,26,36,25,5,4,maven,False,open source,432,dac55422a8f180fda1b31a3bc7c55c4cae0d8167,improvement,11.0,1,0,0,0,0,https://github.com/Kamilahsantos/Consumindo-api-rick-morty-com-webclient
1013,itsecurityco_CVE-2022-22965,3,1,113,1,13,0,41,0,51,1,8,0,maven,False,open source,123,1f2a33b76d011c1ebe5c86aba33baa1b72303eec,improvement,11.0,3,0,0,0,0,https://github.com/itsecurityco/CVE-2022-22965
1016,BrkSe_SpringBoot_Security_Tutorial,4,1,157,1,14,0,58,0,65,1,20,0,maven,False,open source,132,dec996494f0f08bc13bc3198906d92387e3ae1e2,improvement,11.0,4,0,0,0,0,https://github.com/BrkSe/SpringBoot_Security_Tutorial
1017,legacyfighter_dodatkowe-zadania-java,5,0,174,0,15,0,76,0,69,0,14,0,maven,False,open source,132,67c4660f1369b8751257f189bfbfd8dc49acaaa5,improvement,11.0,4,1,0,0,0,https://github.com/legacyfighter/dodatkowe-zadania-java
1018,WoMakersCode_bootcamp-java-starwars-restapi,8,7,186,133,14,15,80,47,74,60,18,11,maven,False,open source,545,b05ba82f49a53f437e8e527a19291075bdb1cd0f,improvement,11.0,3,2,0,0,0,https://github.com/WoMakersCode/bootcamp-java-starwars-restapi
1019,markbdsouza_hateoas-with-pagination,5,2,177,2,19,0,67,0,81,2,10,0,maven,False,open source,138,7e6d9e38a861ff3ee5e00a3b2753b847358434c8,improvement,11.0,5,0,0,0,0,https://github.com/markbdsouza/hateoas-with-pagination
1023,raviyasas_sample-room,7,0,190,0,18,0,81,0,77,0,14,0,maven,False,open source,155,6d36b3b614c2488f11fe5c6f99222bc2b9f1892f,improvement,11.0,6,1,0,0,0,https://github.com/raviyasas/sample-room
1024,cami-la_unit_testing_JUnit5,0,0,0,0,0,0,0,0,0,0,0,0,maven,False,open source,72,7a8090fcb876f57ef03508577c5c46dda57c9c04,no improvement,11.0,0,0,0,0,0,https://github.com/cami-la/unit_testing_JUnit5
1029,Mozenn_spring-boot-keycloak,6,5,267,141,23,12,115,55,106,58,23,16,maven,False,open source,847,55095e747959039052d3271038eaf60433fc4cf0,improvement,11.0,2,0,0,0,0,https://github.com/Mozenn/spring-boot-keycloak
1032,LinkedInLearning_spring-code-challenges-3161306,8,1,217,1,18,0,96,0,90,1,13,0,maven,False,open source,158,a54c60f69fbbb30526de4ea267984f905a1f6dfc,improvement,11.0,8,0,0,0,0,https://github.com/LinkedInLearning/spring-code-challenges-3161306
1034,Mozenn_spring-boot-hibernate-search,5,4,147,115,16,12,57,45,63,50,11,8,maven,False,open source,656,b5ef4ddb677e1201bbd894515f877d9b6bf98b27,improvement,11.0,2,0,0,0,0,https://github.com/Mozenn/spring-boot-hibernate-search
1037,simplyi_NewSpringAuthorizationServer,5,2,188,32,15,1,69,11,79,15,25,5,maven,False,open source,313,2f6ff02e0f0436660ecfb7d7c25276cbf2a35ef3,improvement,11.0,4,0,0,0,0,https://github.com/simplyi/NewSpringAuthorizationServer
122,sethm_symon,1,0,2,0,1,0,1,0,0,0,0,0,maven,False,open source,94,47c87aac56465d076b7d32c3a2686624273d8e6a,improvement,11.0,0,0,1,0,0,https://github.com/sethm/symon
17,bykowski_invoice-spring-mvc-example,4,1,130,1,14,0,50,0,57,1,9,0,maven,False,open source,143,6fb9ba76aaf829d0010061279b5d25fffcdda366,improvement,11.0,4,0,0,0,0,https://github.com/bykowski/invoice-spring-mvc-example
18,mmarcosab_rabbitmq-example,6,2,213,2,18,0,96,0,86,2,13,0,maven,False,open source,155,acad57737405db8809f4e90a60aa5ba32a0e4d27,improvement,11.0,6,0,0,0,0,https://github.com/mmarcosab/rabbitmq-example
28,meteergin_medium-java-streams,2,1,61,1,7,0,30,0,22,1,2,0,maven,False,open source,118,9a04a0e792d644bbde0ffa0e78d08ebe423521fd,improvement,11.0,2,0,0,0,0,https://github.com/meteergin/medium-java-streams
41,PraveenGNair_springboot-drools-demo,7,5,122,111,12,12,53,48,52,46,5,5,maven,False,open source,823,7cecb6437a7ef8bdc876b17f35154324b6301ae6,improvement,11.0,2,1,0,0,0,https://github.com/PraveenGNair/springboot-drools-demo
42,isuru89_springboot-patch-operations,7,5,212,207,14,14,57,56,108,106,33,31,maven,False,open source,982,9209895fc8a588fb3ed7e9705493caaf2f573d64,improvement,11.0,1,1,0,0,0,https://github.com/isuru89/springboot-patch-operations
47,88250_symphony,8,4,85,31,5,2,52,16,25,11,3,2,maven,False,open source,295,cfa6162f265f47d0fcaca8b524d85e4767b17b9f,improvement,11.0,2,0,1,0,0,https://github.com/88250/symphony
26,hamitmizrak_Ecodation_JavaFullStack1_tutorials,14,9,414,227,29,22,141,89,188,90,56,26,maven,False,open source,1569,76c6bf97bfd57b3adfe52bfa9faa4845f2d9ad50,improvement,11.0,6,2,1,0,0,https://github.com/hamitmizrak/Ecodation_JavaFullStack1_tutorials
45,BilgehanYildiz_SpringBootDemo,5,3,162,98,16,9,71,41,64,41,11,7,maven,False,open source,620,ec2c634e3564605828c3301f7b2f604c3a282be2,improvement,11.0,3,0,0,0,0,https://github.com/BilgehanYildiz/SpringBootDemo
51,openapi-json-schema-tools_openapi-json-schema-generator,17,4,80,6,10,3,33,2,35,1,2,0,maven,False,open source,1058,9006de722f74b7ca917e4e5d38e4cd6ab5ea6e78,improvement,11.0,2,9,5,0,0,https://github.com/openapi-json-schema-tools/openapi-json-schema-generator
60,szerhusenBC_jwt-spring-security-demo,8,8,315,315,17,17,89,89,164,164,45,45,maven,False,open source,1908,dcf718c67c0d403f78ee390c23715c3f5e6f5f4c,no improvement,11.0,0,0,0,0,0,https://github.com/szerhusenBC/jwt-spring-security-demo
144,digitalpetri_strict-machine,0,0,0,0,0,0,0,0,0,0,0,0,maven,False,open source,95,9490e6fe0666d2f15fd7a6135b1462dc9b20aa23,no improvement,11.0,0,0,0,0,0,https://github.com/digitalpetri/strict-machine
157,NeilMadden_salty-coffee,1,0,1,0,0,0,0,0,1,0,0,0,maven,False,open source,72,2a5b07f493e9d5d7e9bd65ce3ec86cab0822de6c,improvement,11.0,0,1,0,0,0,https://github.com/NeilMadden/salty-coffee
180,NO-ob_LoliSnatcher,1,0,1,0,0,0,0,0,1,0,0,0,maven,False,open source,933,0f8bf2559fbc8d258b9b2d8e001114fe6d0450bd,improvement,11.0,0,1,0,0,0,https://github.com/NO-ob/LoliSnatcher
205,iainporter_spring-file-poller,3,3,67,60,8,8,29,26,27,24,3,2,maven,False,open source,749,ca1ba76f545316e4cfff8c8b6ed1cab814952ba9,improvement,11.0,0,0,1,0,0,https://github.com/iainporter/spring-file-poller
223,dhatim_dropwizard-prometheus,2,1,5,4,1,1,3,3,1,0,0,0,maven,False,open source,166,a674a1696a67186823a464383484809738665282,improvement,11.0,0,0,1,0,0,https://github.com/dhatim/dropwizard-prometheus
248,codeworth-gh_PanelMatic,0,0,0,0,0,0,0,0,0,0,0,0,maven,False,open source,88,e23cfcbfc899ebc2d3c0bc994948cc315b87f24d,no improvement,11.0,0,0,0,0,0,https://github.com/codeworth-gh/PanelMatic
300,bslota_optimistic-api,4,1,143,1,12,0,61,0,60,1,10,0,maven,False,open source,142,a7ac177c76f1a4d3a2d6adcb3b357458a419a8cb,improvement,11.0,4,0,0,0,0,https://github.com/bslota/optimistic-api
321,TomCools_dropwizard-websocket-jsr356-bundle,5,5,41,23,11,6,21,12,9,5,0,0,maven,False,open source,263,a32cef77625099d7ed9acf862d5eb1654ecc04cb,improvement,11.0,1,0,1,0,0,https://github.com/TomCools/dropwizard-websocket-jsr356-bundle
325,cfrasinaru_Graph4J,0,0,0,0,0,0,0,0,0,0,0,0,maven,False,open source,98,f2a4accd0a5fb9d7e7f9ec2d17d98c0836dbdba7,no improvement,11.0,0,0,0,0,0,https://github.com/cfrasinaru/Graph4J
345,cloudblue_xml-doclet,0,0,0,0,0,0,0,0,0,0,0,0,maven,False,open source,79,0972354c40176ab30aa8f5c9c1867c5fbac8d861,no improvement,11.0,0,0,0,0,0,https://github.com/cloudblue/xml-doclet
387,MrGraversen_minecraft-rcon,5,0,7,0,1,0,4,0,1,0,1,0,maven,False,open source,98,651eee4ff135b81b021108f418d5dc21f094adf2,improvement,11.0,0,2,1,0,0,https://github.com/MrGraversen/minecraft-rcon
402,amigoscode_spring-boot-security-course,2,1,114,1,9,0,49,0,49,1,7,0,maven,False,open source,103,c4ab0d60d65aee0a91573beaa8098fba4b06d5d5,improvement,11.0,2,0,0,0,0,https://github.com/amigoscode/spring-boot-security-course
409,saiGou-14H_FaceSystem,18,9,434,214,36,24,181,93,180,88,37,9,maven,False,open source,1086,90bc976b14f2a4148e95308fe59d9502311ffe0e,improvement,11.0,1,0,4,0,0,https://github.com/saiGou-14H/FaceSystem
416,Todense_OmniGraph,6,3,8,5,2,2,2,2,4,1,0,0,maven,False,open source,2587,743bcedc6535e0e6e2ed5358fe0efb8faca5f632,improvement,11.0,0,0,2,0,0,https://github.com/Todense/OmniGraph
419,aws-samples_amazon-kinesis-data-analytics-flink-starter-kit,6,6,132,124,1,1,25,22,86,81,20,20,maven,False,open source,2153,2fe493f747c73aa7dbe2fe99740f16684327d5bd,improvement,11.0,0,1,0,0,0,https://github.com/aws-samples/amazon-kinesis-data-analytics-flink-starter-kit
449,mohaghighi_Covid19-Web-Application,6,2,176,31,14,1,77,12,72,15,13,3,maven,False,open source,121,f0ef13ddbac3de2edc900658c0f7bf07c76d30fe,improvement,11.0,5,0,0,0,0,https://github.com/mohaghighi/Covid19-Web-Application
450,micw_tibber-pulse-reader,5,2,30,22,3,3,18,11,9,8,0,0,maven,False,open source,342,73247a11586f93787294ce33b35a11f305f17a36,improvement,11.0,0,1,1,0,0,https://github.com/micw/tibber-pulse-reader
456,abuijze_bike-rental-demo,9,4,244,60,24,6,104,25,107,25,9,4,maven,False,open source,620,b1881597de73293ac079281682e7a2d8fd9bf7df,improvement,11.0,4,2,0,0,0,https://github.com/abuijze/bike-rental-demo
468,spullara_interviewcode,3,0,8,0,0,0,3,0,5,0,0,0,maven,False,open source,106,b62ed363c83d2197d2e2e7889f7147a74dda44ba,improvement,11.0,0,3,0,0,0,https://github.com/spullara/interviewcode
474,codingspecialist_Springboot-JPA-Blog,10,5,185,37,24,5,77,13,75,16,9,3,maven,False,open source,658,05e9ba257d908f7b09f518a46b251e4d390f63e3,improvement,11.0,6,0,1,0,0,https://github.com/codingspecialist/Springboot-JPA-Blog
478,vikash-kumar01_demo-counter-app,2,1,86,1,10,0,33,0,40,1,3,0,maven,False,open source,107,d0502a806255de968d9e81eee495de2b6f25dad2,improvement,11.0,2,0,0,0,0,https://github.com/vikash-kumar01/demo-counter-app
477,nejckorasa_s3-stream-unzip,5,2,70,61,5,1,12,8,35,34,18,18,maven,False,open source,545,b305fe4bf8cdf6787279dcf3bec4a45212f88e2f,improvement,11.0,0,2,1,0,0,https://github.com/nejckorasa/s3-stream-unzip
501,jaggerwang_spring-boot-in-practice,14,11,305,233,26,19,135,106,116,91,28,17,maven,False,open source,1267,00c033afea65837f3f5785dfc019281138387bb1,improvement,11.0,5,0,0,0,0,https://github.com/jaggerwang/spring-boot-in-practice
517,leosam1024_tvbox-mv,3,2,32,10,5,3,19,7,8,0,0,0,maven,False,open source,140,758ac48627644d3191f9992d30ae94a762afac80,improvement,11.0,2,1,0,0,0,https://github.com/leosam1024/tvbox-mv
521,lyubenblagoev_postfix-rest-server,10,8,267,259,20,20,90,84,118,116,39,39,maven,False,open source,1238,d40fba57277a2f3e0cce691a0b3c070496815c88,improvement,11.0,0,1,0,0,0,https://github.com/lyubenblagoev/postfix-rest-server
565,filip26_titanium-json-ld,1,0,24,0,5,0,10,0,9,0,0,0,maven,False,open source,125,183d798e50fa1957f7567f1622db9996bf03ce5f,improvement,11.0,1,0,0,0,0,https://github.com/filip26/titanium-json-ld
580,rayokota_kafka-connect-jsonata,2,2,5,3,0,0,3,1,2,2,0,0,maven,False,open source,128,daae4cfd6ba891ffcd11480404f000316e432eec,improvement,11.0,0,1,1,0,0,https://github.com/rayokota/kafka-connect-jsonata
606,bulinha_residencia-serratec-music-manager-api,10,10,260,222,22,22,91,65,119,108,28,27,maven,False,open source,1068,6fc89deed9bbe874f1b87bb8909bc1df361fc151,improvement,11.0,5,0,0,0,0,https://github.com/bulinha/residencia-serratec-music-manager-api
614,ValentinaBuddha_java-filmorate,5,3,121,99,16,13,53,43,49,40,3,3,maven,False,open source,569,63a64ad2aaff5c2208b632a528bb197c8b09b400,improvement,11.0,1,1,0,0,0,https://github.com/ValentinaBuddha/java-filmorate
617,professorisidro_isilive_listamercado_back,6,2,117,2,14,0,47,0,53,2,3,0,maven,False,open source,127,fd80095f1a1ea0d93917a984ace9f082b953f62e,improvement,11.0,4,1,1,0,0,https://github.com/professorisidro/isilive_listamercado_back
620,gabrieldim_PDF-Generator-Spring-Boot,2,2,102,102,10,10,43,43,42,42,7,7,maven,False,open source,571,6155696414aa1f95e1c0e81a2452adb47036e42e,no improvement,11.0,0,0,0,0,0,https://github.com/gabrieldim/PDF-Generator-Spring-Boot
636,JordiHOFC_Estudos-Desafio-PicPay-BackEnd,9,9,331,331,22,22,125,125,147,147,37,37,maven,False,open source,1260,7dd314695c2ad715dfa9566087b9bf09a1989931,no improvement,11.0,0,0,0,0,0,https://github.com/JordiHOFC/Estudos-Desafio-PicPay-BackEnd
643,gabrieldim_Email-Sender-Spring-Boot,3,1,130,1,13,0,57,0,52,1,8,0,maven,False,open source,125,c838c67abd09b80ae1baed9cc02286701efcacc2,improvement,11.0,3,0,0,0,0,https://github.com/gabrieldim/Email-Sender-Spring-Boot
